University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Condom,Condoms,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
Northern Kentucky University,https://inside.nku.edu,4,"['https://inside.nku.edu/hcsw/health/respect-and-protect.html', 'https://inside.nku.edu/hcsw/health.html', 'https://inside.nku.edu/content/dam/student-government-association/PastAdministrations/docs/sga-resolutions/2008-09%20Resolution%20proposal%202.pdf', 'https://inside.nku.edu/content/dam/student-government-association/PastAdministrations/SGA18-19/Resolutions/2018.2019.01%20Hygiene%20Products%20.pdf']",1385,69.18,6.7,8,4,4,0.047,0.503,0.238,"[-1, -1, 'Wed, 13 Dec 2017 20:07:28 GMT', 'Mon, 15 Apr 2019 22:03:22 GMT']",3,"['https://inside.nku.edu', 'https://inside.nku.edu/viceprovost/sacs-accreditation.html', 'https://inside.nku.edu/viceprovost.html', 'https://inside.nku.edu/viceprovost/curriculum/curriculum_manual.html']",1
Western Kentucky University,https://www.wku.edu/healthservices,,,,,,,,,,,,,,,0
Grambling State University,https://www.gram.edu/student-life/services/health-center,1,['https://www.gram.edu/student-life/services/health-center/services.php'],1204,73.67,5.88,2,1,1,0.028,0.578,-0.085,[-1],-1,[],1
Louisiana State University Alexandria,https://www.lsua.edu/campus-life/health-services,,,,,,,,,,,,,,,0
Louisiana State University and Agricultural & Mechanical College,https://lsu.edu/shc,,,,,,,,,,,,,,,0
Louisiana State University Shreveport,https://www.lsuhs.edu,,,,,,,,,,,,,,,0
Louisiana Tech University,https://guiceblog.latech.edu/2016/11/28/a-paige-from-our-student-health-center,,,,,,,,,,,,,,,0
McNeese State University,https://www.mcneese.edu/health-services,,,,,,,,,,,,,,,0
University of New Orleans,https://www.uno.edu/campus-health,,,,,,,,,,,,,,,0
Nicholls State University,https://www.nicholls.edu/health,,,,,,,,,,,,,,,0
University of Louisiana at Monroe,https://www.ulm.edu/healthclinic,,,,,,,,,,,,,,,0
Northwestern State University of Louisiana,https://www.nsula.edu/health,,,,,,,,,,,,,,,0
Southeastern Louisiana University,https://www.southeastern.edu/admin/health_ctr,,,,,,,,,,,,,,,0
Southern University and A & M College,http://www.subr.edu/page/14,,,,,,,,,,,,,,,0
Southern University at New Orleans,http://www.suno.edu/page/counseling-services,,,,,,,,,,,,,,,0
University of Louisiana at Lafayette,https://studenthealth.louisiana.edu,1,['https://studenthealth.louisiana.edu/content/about-us/frequent-questions'],2122,88.89,4.12,5,3,2,0.06,0.827,0,"['Thu, 16 Jul 2020 14:16:43 GMT']",1,"['https://studenthealth.louisiana.edu', 'https://studenthealth.louisiana.edu/content/about-us/frequent-questions']",1
University of Maine at Farmington,http://www2.umf.maine.edu/studenthealth,4,"['http://www2.umf.maine.edu/studenthealth/emergency-contraception/', 'http://www2.umf.maine.edu/studenthealth/available-birth-control/', 'http://www2.umf.maine.edu/studenthealth/new-students/recommended-immunizations/', 'http://www2.umf.maine.edu/studenthealth/health-care-services/']",1882,78.91,5.21,12,7,5,0.065,0.536,0.009,"[-1, -1, -1, -1]",1,"['http://www2.umf.maine.edu/studenthealth', 'http://www2.umf.maine.edu/studenthealth/new-students/recommended-immunizations/']",1
University of Maine at Fort Kent,https://www.umfk.edu/wellness/clinic,,,,,,,,,,,,,,,0
University of Maine at Machias,https://machias.edu/campus-life/student-services,,,,,,,,,,,,,,,0
University of Maine,https://umaine.edu/wellness,2,"['https://umaine.edu/wellness/programs/', 'https://umaine.edu/wellness/resources/']",1567,77.42,5.7,4,2,2,0.026,0.555,0.209,"[-1, -1]",1,"['https://umaine.edu/wellness', 'https://umaine.edu/wellness/resources/']",1
Maine Maritime Academy,https://mainemaritime.edu/student-life/health-and-counseling-services,,,,,,,,,,,,,,,0
University of Maine at Presque Isle,https://www.umpi.edu/offices/health-services,,,,,,,,,,,,,,,0
University of Southern Maine,https://usm.maine.edu/uhcs/health-services,1,['https://usm.maine.edu/uhcs/health-services'],515,70.3,6.13,2,1,1,0.023,0.637,0.127,"['Thu, 16 Jul 2020 04:45:12 GMT']",0,['https://usm.maine.edu/uhcs/health-services'],1
University of Baltimore,https://www.ubalt.edu/campus-life/recreation-and-wellness,,,,,,,,,,,,,,,0
Bowie State University,https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center,,,,,,,,,,,,,,,0
Coppin State University,https://www.coppin.edu/chc,,,,,,,,,,,,,,,0
Frostburg State University,https://www.frostburg.edu/brady-health,3,"['https://www.frostburg.edu/brady-health/family.php', 'https://www.frostburg.edu/brady-health/_files/pdfs/birth-control-pamphlet-p1-p2.pdf', 'https://www.frostburg.edu/brady-health/Services/womens-healthbirth-control.php']",1175,72.83,6.34,6,3,3,0.04,0.612,0.086,"[-1, 'Tue, 25 Jul 2017 11:17:21 GMT', -1]",1,"['https://www.frostburg.edu/brady-health', 'https://www.frostburg.edu/brady-health/Services/womens-healthbirth-control.php']",1
University of Maryland University College,https://health.umd.edu,7,"['http://health.umd.edu/wellness-advocacy/sexual-health', 'http://health.umd.edu/wellness-advocacy-sexual-health/sexual-health-referrals', 'https://health.umd.edu/home/covid-19-uhc-operations', 'http://www.health.umd.edu/sites/default/files/DHMH%20Clinician%20Letter_Zika%20Virus_201_0.pdf', 'https://health.umd.edu/sites/default/files/inline-files/HealthBooklet_SensitiveExams_Unbranded%20-%20UMD2019.pdf', 'https://health.umd.edu/sites/default/files/inline-files/PPE%20FORM%202015.pdf', 'https://health.umd.edu/sites/default/files/inline-files/UHCAnnualReport2018-19Web.pdf']",4238,69.44,6.9,12,7,5,0.046,0.509,0.221,"[-1, -1, 'Wed, 01 Jul 2020 20:25:02 GMT', -1, 'Wed, 09 Jan 2019 21:50:58 GMT', 'Wed, 12 Sep 2018 20:54:49 GMT', 'Sat, 28 Sep 2019 16:01:20 GMT']",1,"['https://health.umd.edu', 'https://health.umd.edu/home/covid-19-uhc-operations']",1
University of Maryland Baltimore County,https://www.umaryland.edu/studenthealth/student-health-center,,,,,,,,,,,,,,,0
University of Maryland College Park,https://health.umd.edu,7,"['http://health.umd.edu/wellness-advocacy/sexual-health', 'http://health.umd.edu/wellness-advocacy-sexual-health/sexual-health-referrals', 'https://health.umd.edu/home/covid-19-uhc-operations', 'http://www.health.umd.edu/sites/default/files/DHMH%20Clinician%20Letter_Zika%20Virus_201_0.pdf', 'https://health.umd.edu/sites/default/files/inline-files/HealthBooklet_SensitiveExams_Unbranded%20-%20UMD2019.pdf', 'https://health.umd.edu/sites/default/files/inline-files/PPE%20FORM%202015.pdf', 'https://health.umd.edu/sites/default/files/inline-files/UHCAnnualReport2018-19Web.pdf']",4238,69.44,6.9,12,7,5,0.046,0.509,0.221,"[-1, -1, 'Wed, 01 Jul 2020 20:25:02 GMT', -1, 'Wed, 09 Jan 2019 21:50:58 GMT', 'Wed, 12 Sep 2018 20:54:49 GMT', 'Sat, 28 Sep 2019 16:01:20 GMT']",1,"['https://health.umd.edu', 'https://health.umd.edu/home/covid-19-uhc-operations']",1
University of Maryland Eastern Shore,https://www.umes.edu/StudentHealth,,,,,,,,,,,,,,,0
Morgan State University,https://www.morgan.edu/healthservices,,,,,,,,,,,,,,,0
Salisbury University,https://www.salisbury.edu/administration/student-affairs/student-health-services,4,"['https://www.salisbury.edu/administration/student-affairs/student-health-services/services/self-care.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/std-testing.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/gyno.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/contraceptive-resources.aspx']",2421,69.18,7.08,11,6,5,0.056,0.681,0.064,"[-1, -1, -1, -1]",1,"['https://www.salisbury.edu/administration/student-affairs/student-health-services', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/self-care.aspx']",1
St Mary's College of Maryland,https://www.smcm.edu/wellness,3,"['https://www.smcm.edu/wellness/health-services/services/', 'http://www.smcm.edu/wellness/wp-content/uploads/sites/95/2019/09/PHE-Brochure-Aug-2019.pdf', 'http://www.smcm.edu/wellness/wp-content/uploads/sites/95/2020/06/SCOPE-of-SERVICES-JUN2020.pdf']",1267,73.47,5.74,2,1,1,0.027,0.526,0.103,"[-1, -1, -1]",1,"['https://www.smcm.edu/wellness', 'https://www.smcm.edu/wellness/health-services/services/']",1
Towson University,https://www.towson.edu/healthcenter,4,"['https://www.towson.edu/healthcenter/health-education/sexual-health.html', 'https://www.towson.edu/healthcenter/health-education/peer-education/sexual-health-education/safer-sex-supply-grant.html', 'https://www.towson.edu/healthcenter/services.html', 'https://www.towson.edu/healthcenter/documents/emergencycontraception.pdf']",6166,83.86,4.43,20,10,10,0.043,0.605,0.146,"[-1, -1, -1, 'Fri, 28 Jun 2019 15:41:46 GMT']",1,"['https://www.towson.edu/healthcenter', 'https://www.towson.edu/healthcenter/services.html']",1
Bridgewater State University,https://www.bridgew.edu/student-life/wellness-safety/health-services,,,,,,,,,,,,,,,0
Fitchburg State University,https://www.fitchburgstate.edu/offices-services-directory/health-services,2,"['https://www.fitchburgstate.edu/offices-services-directory/health-services/services-provided/', 'https://www.fitchburgstate.edu/offices-services-directory/health-services/health-services-common-issues/']",3538,83.22,4.3,4,2,2,0.029,0.556,0.189,"['Thu, 16 Jul 2020 14:17:19 GMT', 'Thu, 16 Jul 2020 14:17:22 GMT']",1,"['https://www.fitchburgstate.edu/offices-services-directory/health-services', 'https://www.fitchburgstate.edu/offices-services-directory/health-services/health-services-common-issues/']",1
Framingham State University,https://www.framingham.edu/student-life/health-center,,,,,,,,,,,,,,,0
University of Massachusetts Lowell,https://www.uml.edu/student-services/health,1,['https://www.uml.edu/student-services/health-education/events/'],285,77.51,5.34,3,2,1,0.054,0.477,0.375,[],-1,[],1
University of Massachusetts Amherst,https://www.umass.edu/uhs,8,"['https://www.umass.edu/uhs/services/pharmacy/contraception', 'https://www.umass.edu/uhs/services-and-programs/medical-care/sexual-health-stis-and-hiv/pep-and-prep', 'https://www.umass.edu/uhs/services-and-programs/medical-care/sexual-health-stis-and-hiv', 'https://www.umass.edu/uhs/services-and-programs/medical-care/sexual-health-stis-and-hiv/sexual-health-fact-sheets', 'https://www.umass.edu/uhs/services-and-programs/medical-care/sexual-health-stis-and-hiv/sti-and-hiv-testing', 'https://www.umass.edu/uhs/services/pharmacy/otc', 'https://www.umass.edu/uhs/accesstocare/tips', 'https://www.umass.edu/uhs/sites/default/files/documents/First_aid_checkllist-web.pdf']",3621,69.15,7.2,19,11,8,0.056,0.517,0.197,"[-1, -1, -1, -1, -1, -1, -1, 'Wed, 19 Nov 2014 20:00:51 GMT']",2,"['https://www.umass.edu/uhs', 'https://www.umass.edu/uhs/accesstocare/locations', 'https://www.umass.edu/uhs/accesstocare/tips']",1
University of Massachusetts Boston,https://www.umb.edu/healthservices,2,"['https://www.umb.edu/healthservices/general_medicine/services_offered', 'https://www.umb.edu/healthservices/hew/hiv_aids']",1032,74.82,5.5,4,2,2,0.028,0.507,0.325,"['Wed, 15 Jul 2020 07:40:56 GMT', 'Tue, 14 Jul 2020 15:19:55 GMT']",2,"['https://www.umb.edu/healthservices', 'https://www.umb.edu/healthservices/general_medicine', 'https://www.umb.edu/healthservices/general_medicine/services_offered']",1
Massachusetts Maritime Academy,https://www.maritime.edu/health-services,,,,,,,,,,,,,,,0
Massachusetts College of Liberal Arts,http://www.mcla.edu/Student_Life/wellness/healthservices,,,,,,,,,,,,,,,0
Salem State University,https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services,1,['https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services/sexual-health-services'],2172,65.11,9.36,8,4,4,0.033,0.526,0.184,"['Thu, 16 Jul 2020 14:19:48 GMT']",1,"['https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services', 'https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services/sexual-health-services']",1
University of Massachusetts Dartmouth,https://www.umassd.edu/studentaffairs/health,2,"['https://www.umassd.edu/studentaffairs/health/faqs/', 'https://www.umassd.edu/studentaffairs/health/lgbtqresourcesservices/']",1714,91.34,3.16,2,1,1,0.022,0.674,0.084,"['Tue, 14 Jul 2020 15:42:54 GMT', 'Tue, 14 Jul 2020 15:45:55 GMT']",1,"['https://www.umassd.edu/studentaffairs/health', 'https://www.umassd.edu/studentaffairs/health/lgbtqresourcesservices/']",1
Westfield State University,http://www.westfield.ma.edu/student-life/health-services,2,"['http://www.westfield.ma.edu/student-life/health-services/std-clinics', 'http://www.westfield.ma.edu/student-life/health-services/hiv-infection-aids']",1757,70.58,6.98,14,9,5,0.087,0.472,0.108,"['Thu, 16 Jul 2020 14:19:55 GMT', 'Thu, 16 Jul 2020 14:19:55 GMT']",1,"['http://www.westfield.ma.edu/student-life/health-services', 'http://www.westfield.ma.edu/student-life/health-services/std-clinics']",1
Worcester State University,https://www.worcester.edu/Health-Services,,,,,,,,,,,,,,,0
Central Michigan University,https://www.cmich.edu/lifeatCMU/Pages,,,,,,,,,,,,,,,0
Eastern Michigan University,https://www.emich.edu/uhs,,,,,,,,,,,,,,,0
Ferris State University,https://www.ferris.edu/htmls/studentlife/hcenter,1,['https://www.ferris.edu/HTMLS/studentlife/HCenter/services/contraceptive.htm'],403,78.82,4.49,2,1,1,0.032,0.701,0.228,[-1],-1,[],1
Grand Valley State University,https://www.gvsu.edu/campushealth,,,,,,,,,,,,,,,0
Lake Superior State University,https://www.lssu.edu/health-care-center,1,['https://www.lssu.edu/health-care-center/services/'],1001,66.37,6.61,2,1,1,0.023,0.733,0.167,[-1],1,"['https://www.lssu.edu/health-care-center', 'https://www.lssu.edu/health-care-center/services/']",1
University of Michigan Ann Arbor,https://uhs.umich.edu,10,"['https://uhs.umich.edu/contraception-external-condom', 'https://uhs.umich.edu/sss', 'https://uhs.umich.edu/contraception-internal-condom', 'https://uhs.umich.edu/contraception-other', 'https://uhs.umich.edu/sxhresources', 'https://uhs.umich.edu/tags/sexual-health', 'https://uhs.umich.edu/healthtopics?page=6', 'https://www.uhs.umich.edu/articles/popular?items_per_page=20&page=8', 'https://uhs.umich.edu/contraception-how-to-choose', 'https://uhs.umich.edu/articles?items_per_page=60&page=2']",10120,80.12,5.28,273,180,93,0.219,0.573,0.114,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",2,"['https://uhs.umich.edu', 'https://uhs.umich.edu/sexual-health', 'https://uhs.umich.edu/sxhresources']",1
Michigan State University,https://olin.msu.edu,5,"['https://olin.msu.edu/healthpromo/sexualwellness/hiv.htm', 'https://olin.msu.edu/_assets/pdfs/services/contra_choices.pdf', 'https://olin.msu.edu/pdfs/PSYIntake.pdf', 'https://olin.msu.edu/_assets/pdfs/services/Resource-Survival-Guide-Revised-10-9-19.pdf', 'https://olin.msu.edu/services/womens-health.html']",5213,77.21,5.83,177,117,60,0.172,0.518,0.177,"[-1, 'Mon, 15 Jun 2020 19:43:10 GMT', -1, 'Mon, 15 Jun 2020 19:43:10 GMT', 'Mon, 15 Jun 2020 19:43:17 GMT']",1,"['https://olin.msu.edu', 'https://olin.msu.edu/index.html']",1
Michigan Technological University,https://www.mtu.edu/deanofstudents/students/services,,,,,,,,,,,,,,,0
University of Michigan Dearborn,https://umdearborn.edu/campus-life/health-wellness,,,,,,,,,,,,,,,0
University of Michigan Flint,https://www.umflint.edu/reccenter/student-health-resources,,,,,,,,,,,,,,,0
Northern Michigan University,https://www.nmu.edu/healthcenter,2,"['https://www.nmu.edu/healthcenter/pharmacy', 'https://www.nmu.edu/healthcenter/sites/DrupalHealthCenter/files/UserFiles/Medical_History_Consent_on_new_letterhead.pdf']",1438,75.3,6,2,1,1,0.023,0.707,0.195,"[-1, 'Fri, 31 Mar 2017 14:52:35 GMT']",1,"['https://www.nmu.edu/healthcenter', 'https://www.nmu.edu/healthcenter/pharmacy']",1
Oakland University,https://oakland.edu/ghc,4,"['https://oakland.edu/ghc/health/', 'https://oakland.edu/ghc/community/', 'https://oakland.edu/ghc/emergency/', 'https://oakland.edu/ghc/studentinsurance/']",4746,65.39,8.07,11,6,5,0.051,0.638,0.023,"['Wed, 01 Jul 2020 21:56:03 GMT', 'Wed, 01 Jul 2020 22:17:26 GMT', 'Wed, 01 Jul 2020 21:51:06 GMT', 'Wed, 01 Jul 2020 22:10:38 GMT']",1,"['https://oakland.edu/ghc', 'https://oakland.edu/ghc/health/index']",1
Saginaw Valley State University,https://www.svsu.edu/universityhealthcenter,,,,,,,,,,,,,,,0
Wayne State University,https://health.wayne.edu,10,"['http://health.wayne.edu/birth-control/', 'https://health.wayne.edu/faq/', 'https://health.wayne.edu/campus-health-center-information/', 'https://health.wayne.edu/the-zika-virus-and-your-spring-break/', 'https://health.wayne.edu/category/sexual-health/', 'https://health.wayne.edu/wp-content/uploads/2017/08/FemaleHealthHistory-NEW-1.pdf', 'https://health.wayne.edu/wp-content/uploads/2017/08/MedHistory.pdf', 'https://health.wayne.edu/chc-blog/page/2/', 'https://health.wayne.edu/new-hiv-preventative-program-at-the-campus-health-center/', 'https://health.wayne.edu/get-yourself-tested-chc/']",13207,79.36,5.96,108,67,41,0.136,0.524,0.191,"[-1, -1, -1, -1, -1, 'Wed, 24 Apr 2019 13:55:05 GMT', 'Wed, 24 Apr 2019 13:56:21 GMT', -1, -1, -1]",1,"['https://health.wayne.edu', 'https://health.wayne.edu/faq/']",1
Western Michigan University,https://wmich.edu/healthcenter,1,['https://wmich.edu/healthcenter/clinic/services/contraception'],463,50.97,9.76,4,2,2,0.036,0.64,0.251,[-1],3,"['https://wmich.edu/healthcenter', 'https://wmich.edu/healthcenter/clinic', 'https://wmich.edu/healthcenter/clinic/services/allergy', 'https://wmich.edu/healthcenter/clinic/services/contraception']",1
Bemidji State University,https://www.bemidjistate.edu/services/health-counseling,1,['https://www.bemidjistate.edu/services/health-counseling/health-services/services-provided/'],919,56.07,9.15,2,1,1,0.021,0.509,0.222,[-1],1,"['https://www.bemidjistate.edu/services/health-counseling', 'https://www.bemidjistate.edu/services/health-counseling/health-services/services-provided/']",1
Minnesota State University Mankato,http://www.mnsu.edu/shs,10,"['https://www.mnsu.edu/shs/condomconnection.html', 'http://www.mnsu.edu/shs/healtheducation/', 'https://www.mnsu.edu/shs/healtheducation/healthpro/hpprogs.html', 'https://www.mnsu.edu/shs/clinic/free4u.html', 'https://www.mnsu.edu/shs/hpvgenitalwarts.html', 'https://www.mnsu.edu/shs/take_a_shot/spring_break_edition.pdf', 'https://www.mnsu.edu/shs/relaxationstation.html', 'https://www.mnsu.edu/shs/cuisanction.html', 'https://www.mnsu.edu/shs/utisanction.html', 'https://www.mnsu.edu/shs/healtheducation/healthpro/']",4952,69.74,6.74,19,14,5,0.058,0.528,0.233,"[-1, 'Wed, 11 Sep 2019 13:42:02 GMT', 'Wed, 11 Sep 2019 13:51:12 GMT', 'Fri, 04 Sep 2015 20:57:52 GMT', -1, 'Tue, 21 Mar 2017 19:14:47 GMT', 'Fri, 06 Jan 2017 17:24:32 GMT', -1, -1, 'Thu, 29 Aug 2019 15:05:23 GMT']",1,"['http://www.mnsu.edu/shs', 'http://www.mnsu.edu/shs/relaxationstation.html']",1
Metropolitan State University,https://www.msudenver.edu/healthcenter,1,['https://www.msudenver.edu/healthcenter/medicalservices/freeclinicalservices/'],1464,79.61,5.65,2,2,0,0.042,0.756,0.006,"['Tue, 25 Feb 2020 01:53:22 GMT']",2,"['https://www.msudenver.edu/healthcenter', 'https://www.msudenver.edu/healthcenter/medicalservices/', 'https://www.msudenver.edu/healthcenter/medicalservices/freeclinicalservices/']",1
University of Minnesota Twin Cities,https://twin-cities.umn.edu/health-medicine,,,,,,,,,,,,,,,0
University of Minnesota Crookston,https://www.crk.umn.edu/units/health-services,,,,,,,,,,,,,,,0
University of Minnesota Duluth,https://www.d.umn.edu/health-services,2,"['https://www.d.umn.edu/health-services/medical-services/services-provided/sexual-health', 'https://www.d.umn.edu/health-services/medical-services/services-provided/sexually-transmitted-infections']",1956,64.7,8.03,11,6,5,0.049,0.527,0.214,"['Wed, 15 Jul 2020 18:34:42 GMT', 'Wed, 15 Jul 2020 18:35:38 GMT']",1,"['https://www.d.umn.edu/health-services', 'https://www.d.umn.edu/health-services/medical-services/services-provided/sexual-health']",1
University of Minnesota Morris,https://students.morris.umn.edu/health-and-wellness/health-service,,,,,,,,,,,,,,,0
Minnesota State University Moorhead,https://www.mnstate.edu/counseling-services,,,,,,,,,,,,,,,0
Saint Cloud State University,https://www.stcloudstate.edu/medicalclinic,6,"['https://www.stcloudstate.edu/medicalclinic/medical-clinic/sexual-health.aspx', 'https://www.stcloudstate.edu/medicalclinic/_files/documents/data/2010-ACHA-NCHA-executive-summary.pdf', 'https://www.stcloudstate.edu/medicalclinic/_files/documents/data/2004-ACHA-NCHA-executive-summary.pdf', 'https://www.stcloudstate.edu/medicalclinic/_files/documents/data/2006-ACHA-NCHA-executive-summary.pdf', 'https://www.stcloudstate.edu/medicalclinic/_files/documents/data/2007-ACHA-NCHA-executive-summary.pdf', 'https://www.stcloudstate.edu/medicalclinic/_files/documents/data/2008-ACHA-NCHA-executive-summary.pdf']",558,102.04,1.23,1,1,0,0.024,0.722,0.167,"[-1, 'Wed, 19 Jun 2019 21:23:56 GMT', 'Wed, 19 Jun 2019 21:23:56 GMT', 'Wed, 19 Jun 2019 21:23:56 GMT', 'Mon, 18 May 2020 20:57:10 GMT', 'Wed, 19 Jun 2019 21:23:56 GMT']",2,"['https://www.stcloudstate.edu/medicalclinic', 'https://www.stcloudstate.edu/medicalclinic/medical-clinic/covid-19.aspx', 'https://www.stcloudstate.edu/medicalclinic/medical-clinic/sexual-health.aspx']",1
Southwest Minnesota State University,https://www.smsu.edu/campuslife/healthservices,,,,,,,,,,,,,,,0
Winona State University,https://www.winona.edu/healthservices,2,"['https://www.winona.edu/healthservices/Media/hepCInfosheet2015DHS.pdf', 'https://www.winona.edu/healthservices/clinicservices.asp']",1286,60.21,7.55,2,1,1,0.029,0.556,0.3,"['Tue, 28 Feb 2017 20:51:20 GMT', -1]",1,"['https://www.winona.edu/healthservices', 'https://www.winona.edu/healthservices/clinicservices.asp']",1
Alcorn State University,https://www.alcorn.edu/academics/student-affairs/health-and-disability-services/health-services,,,,,,,,,,,,,,,0
Delta State University,http://www.deltastate.edu/student-affairs/student-health-services,,,,,,,,,,,,,,,0
Jackson State University,https://www.jsums.edu/healthservices,,,,,,,,,,,,,,,0
University of Mississippi,https://healthcenter.olemiss.edu,1,['https://healthcenter.olemiss.edu/services-2/'],4152,73.43,6.41,4,2,2,0.031,0.384,0.079,[-1],1,"['https://healthcenter.olemiss.edu', 'https://healthcenter.olemiss.edu/services-2/']",1
Mississippi University for Women,https://www.muw.edu/centers/healthcenter,,,,,,,,,,,,,,,0
Mississippi Valley State University,https://www.mvsu.edu/campus-facilities-services/main-campus/health-center,,,,,,,,,,,,,,,0
Mississippi State University,https://www.health.msstate.edu/healthcenter,,,,,,,,,,,,,,,0
University of Southern Mississippi,https://www.usm.edu/student-health-services,3,"['https://www.usm.edu/student-health-services/services-we-offer.php', 'https://www.usm.edu/student-health-services/sexual_health.php', 'https://www.usm.edu/student-health-services/womens_health.php']",4045,82.49,4.53,3,2,1,0.035,0.37,0.212,"[-1, -1, -1]",1,"['https://www.usm.edu/student-health-services', 'https://www.usm.edu/student-health-services/services-we-offer.php']",1
University of Central Missouri,https://www.ucmo.edu/offices/health-center,1,['https://www.ucmo.edu/offices/health-center/services/'],2795,82.63,4.39,14,7,7,0.077,0.539,0.214,[-1],1,"['https://www.ucmo.edu/offices/health-center', 'https://www.ucmo.edu/offices/health-center/services/index.php']",1
Harris Stowe State University,http://go.hssu.edu/rsp_content.cfm?wid=74&pid=1905&CFID=5445450&CFTOKEN=d88cfc51c4adc535-523D176C-A3C2-41D1-A1E24ECDA021A568,,,,,,,,,,,,,,,0
Lincoln University of Missouri,https://www.lincolnu.edu/web/thompkins-health-center,,,,,,,,,,,,,,,0
Missouri Southern State University,https://www.mssu.edu/student-affairs/willcoxon-health-center,1,['https://www.mssu.edu/student-affairs/willcoxon-health-center/frequently-asked-questions.php'],661,68.42,7.59,2,1,1,0.026,0.512,0.204,[-1],1,"['https://www.mssu.edu/student-affairs/willcoxon-health-center', 'https://www.mssu.edu/student-affairs/willcoxon-health-center/frequently-asked-questions.php']",1
Missouri Western State University,https://www.missouriwestern.edu/student-services/health-center,,,,,,,,,,,,,,,0
University of Missouri Columbia,https://studenthealth.missouri.edu,,,,,,,,,,,,,,,0
University of Missouri Kansas City,https://www.umkc.edu/studenthealth,2,"['https://www.umkc.edu/studenthealth/services-and-info/mens-health.html', 'https://www.umkc.edu/studenthealth/docs/taking-care-of-basic-health-needs-07132016-1.pdf']",498,66.11,7.32,2,1,1,0.021,0.518,0.183,"['Mon, 08 Jun 2020 16:15:58 GMT', 'Mon, 08 Jun 2020 16:16:07 GMT']",2,"['https://www.umkc.edu/studenthealth', 'https://www.umkc.edu/studenthealth/appointments/forms.html', 'https://www.umkc.edu/studenthealth/docs/health-history-form-071818.docx']",1
Missouri University of Science and Technology,https://studenthealth.mst.edu,1,['https://studenthealth.mst.edu/ourservices/stitesting/'],503,81.39,4.89,2,1,1,0.027,0.627,0.136,[-1],1,"['https://studenthealth.mst.edu', 'https://studenthealth.mst.edu/ourservices/stitesting/']",1
University of Missouri St Louis,http://www.umsl.edu/hcdas/health,,,,,,,,,,,,,,,0
Truman State University,https://studenthealth.truman.edu,,,,,,,,,,,,,,,0
Northwest Missouri State University,https://www.nwmissouri.edu/wellness,,,,,,,,,,,,,,,0
Southeast Missouri State University,https://semo.edu/healthclinic,1,['https://semo.edu/healthclinic/services/women.html'],1149,60.06,7.37,2,1,1,0.026,0.622,0.171,[-1],1,"['https://semo.edu/healthclinic', 'https://semo.edu/healthclinic/services/women.html']",1
Missouri State University Springfield,https://health.missouristate.edu,2,"['https://health.missouristate.edu/students/resources.htm', 'https://health.missouristate.edu/ask-a-student-wellness-question.htm']",2639,73.38,5.96,6,4,2,0.043,0.52,0.07,"['Thu, 16 Jul 2020 06:03:41 GMT', 'Thu, 16 Jul 2020 06:03:41 GMT']",2,"['https://health.missouristate.edu', 'https://health.missouristate.edu/ChargesandInsurance.htm', 'https://health.missouristate.edu/assets/health/Insurance_Information_Document.docx']",1
Montana State University Billings,https://www.msubillings.edu/studenthealth,2,"['https://www.msubillings.edu/studenthealth/wellness/shealth.htm', 'https://www.msubillings.edu/studenthealth/heroes/tgit.htm']",858,82.52,4.22,9,6,3,0.086,0.446,0.142,"[-1, -1]",2,"['https://www.msubillings.edu/studenthealth', 'https://www.msubillings.edu/studenthealth/wellness/index.htm', 'https://www.msubillings.edu/studenthealth/wellness/shealth.htm']",1
Montana Tech of the University of Montana,https://www.mtech.edu/student-services,,,,,,,,,,,,,,,0
Montana State University,https://www.montana.edu/health,1,['https://www.montana.edu/health/medicalservices/travelclinic/zika.html'],874,74.75,5.92,2,1,1,0.022,0.392,0.26,[-1],3,"['https://www.montana.edu/health', 'https://www.montana.edu/health/medical.html', 'https://www.montana.edu/health/medicalservices/travelclinic/index.html', 'https://www.montana.edu/health/medicalservices/travelclinic/zika.html']",1
