University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
University of New Orleans,https://www.uno.edu/campus-health,,,,,,,,,,,,,,,,,,,0
Nicholls State University,https://www.nicholls.edu/health,,,,,,,,,,,,,,,,,,,0
University of Louisiana at Monroe,https://www.ulm.edu/healthclinic,,,,,,,,,,,,,,,,,,,0
Northwestern State University of Louisiana,https://www.nsula.edu/health,,,,,,,,,,,,,,,,,,,0
Southeastern Louisiana University,https://www.southeastern.edu/admin/health_ctr,10,"['http://www.southeastern.edu/admin/health_ctr/news/clinics.html', 'http://www.southeastern.edu/admin/health_ctr/educational/index.html', 'https://www.southeastern.edu/admin/health_ctr/soar/nomore2016.html', 'https://www.southeastern.edu/admin/health_ctr/self_care/index.html', 'http://www.southeastern.edu/admin/health_ctr/save_time/faculty_staff_services/index.html', 'https://www.southeastern.edu/admin/health_ctr/save_time/class_excuse_policy/index.html', 'http://www.southeastern.edu/admin/health_ctr/fees/index.html', 'http://www.southeastern.edu/admin/health_ctr/women/health_services/womenshealthprevisitform.pdf']",1938,94.02,3.25,4,3,1,0,0,0,0,0.111,0.715,0.119,"['Tue, 28 May 2019 17:42:20 GMT', -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://www.southeastern.edu/admin/health_ctr', 'https://www.southeastern.edu/admin/health_ctr/fees/index.html']",1
Southern University and A & M College,https://www.subr.edu/page/14,,,,,,,,,,,,,,,,,,,0
Southern University at New Orleans,http://www.suno.edu/page/counseling-services,,,,,,,,,,,,,,,,,,,0
University of Louisiana at Lafayette,https://studenthealth.louisiana.edu,6,"['https://studenthealth.louisiana.edu/node/133', 'https://studenthealth.louisiana.edu/node/45', 'https://studenthealth.louisiana.edu/content/about-us/general-information/cost-information', 'https://studenthealth.louisiana.edu/content/about-us/frequent-questions', 'http://studenthealth.louisiana.edu/sites/studenthealth/files/SHS%20Patient%20Information%202012.pdf']",4701,70.62,7.67,13,4,2,0,0,4,3,0.09,0.611,0.066,"['Sun, 16 Aug 2020 13:41:57 GMT', 'Sun, 16 Aug 2020 13:41:58 GMT', 'Sun, 16 Aug 2020 13:41:59 GMT', 'Sun, 16 Aug 2020 13:41:59 GMT', 'Tue, 30 Jun 2015 14:57:45 GMT', -1]",1,"['https://studenthealth.louisiana.edu', 'https://studenthealth.louisiana.edu/content/about-us/frequent-questions']",1
University of Maine at Farmington,http://www2.umf.maine.edu/studenthealth,4,"['http://www2.umf.maine.edu/studenthealth/use-of-the-health-center/', 'http://www2.umf.maine.edu/studenthealth/list-of-current-fees/', 'http://www2.umf.maine.edu/studenthealth/new-students/recommended-immunizations/', 'http://www2.umf.maine.edu/studenthealth/health-care-services/']",1519,90.42,3.22,5,3,2,0,0,0,0,0.097,0.694,0.054,"[-1, -1, -1, -1]",1,"['http://www2.umf.maine.edu/studenthealth', 'http://www2.umf.maine.edu/studenthealth/health-care-services/']",1
University of Maine at Fort Kent,https://www.umfk.edu/wellness/clinic,,,,,,,,,,,,,,,,,,,0
University of Maine at Machias,https://machias.edu/campus-life/student-services,,,,,,,,,,,,,,,,,,,0
University of Maine,https://umaine.edu/wellness,,,,,,,,,,,,,,,,,,,0
Maine Maritime Academy,https://mainemaritime.edu/student-life/health-and-counseling-services,,,,,,,,,,,,,,,,,,,0
University of Maine at Presque Isle,https://www.umpi.edu/offices/health-services,,,,,,,,,,,,,,,,,,,0
University of Southern Maine,https://usm.maine.edu/uhcs/health-services,,,,,,,,,,,,,,,,,,,0
University of Baltimore,https://www.ubalt.edu/campus-life/recreation-and-wellness,,,,,,,,,,,,,,,,,,,0
Bowie State University,https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center,2,"['https://www.bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/sexual-health/', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/sexual-health/womens-health.php']",1030,66.16,7.16,6,5,0,0,0,1,0,0.085,0.569,0.221,"[-1, -1]",2,"['https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/sexual-health/', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/sexual-health/womens-health.php']",1
Coppin State University,https://www.coppin.edu/chc,,,,,,,,,,,,,,,,,,,0
Frostburg State University,https://www.frostburg.edu/brady-health,6,"['https://www.frostburg.edu/brady-health/Services/womens-healthbirth-control.php', 'https://www.frostburg.edu/brady-health/_files/pdfs/fees1.pdf', 'https://www.frostburg.edu/brady-health/_files/pdfs/fees-jan2019.pdf']",675,71.6,6.6,1,1,0,0,0,0,0,0.036,0.744,0.056,"[-1, 'Tue, 25 Jul 2017 11:17:21 GMT', 'Thu, 05 Oct 2017 20:36:28 GMT', 'Thu, 13 Jun 2019 18:45:31 GMT', 'Tue, 19 Feb 2019 15:23:28 GMT', 'Tue, 25 Jul 2017 11:17:21 GMT']",1,"['https://www.frostburg.edu/brady-health', 'https://www.frostburg.edu/brady-health/Services/womens-healthbirth-control.php']",1
University of Maryland University College,https://health.umd.edu,5,"['http://health.umd.edu/medical-behavioral-health/womens-health', 'http://www.health.umd.edu/node/409/view', 'https://health.umd.edu/home/covid-19-uhc-operations']",3488,67.15,8.59,6,0,0,0,0,5,1,0.072,0.505,0.172,"[-1, 'Thu, 13 Sep 2018 18:33:11 GMT', -1, 'Wed, 09 Jan 2019 21:50:58 GMT', 'Fri, 14 Aug 2020 17:12:42 GMT']",1,"['https://health.umd.edu', 'https://health.umd.edu/home/covid-19-uhc-operations']",1
University of Maryland Baltimore County,https://www.umaryland.edu/studenthealth/student-health-center,1,['https://www.umaryland.edu/studenthealth/student-health-center/'],1598,65,7.64,2,1,1,0,0,0,0,0.046,0.527,0.266,[-1],0,['https://www.umaryland.edu/studenthealth/student-health-center'],1
University of Maryland College Park,https://health.umd.edu,5,"['http://health.umd.edu/medical-behavioral-health/womens-health', 'http://www.health.umd.edu/node/409/view', 'https://health.umd.edu/home/covid-19-uhc-operations']",3488,67.15,8.59,6,0,0,0,0,5,1,0.072,0.505,0.172,"[-1, 'Thu, 13 Sep 2018 18:33:11 GMT', -1, 'Wed, 09 Jan 2019 21:50:58 GMT', 'Fri, 14 Aug 2020 17:12:42 GMT']",1,"['https://health.umd.edu', 'https://health.umd.edu/home/covid-19-uhc-operations']",1
University of Maryland Eastern Shore,https://www.umes.edu/StudentHealth,,,,,,,,,,,,,,,,,,,0
Morgan State University,https://www.morgan.edu/healthservices,,,,,,,,,,,,,,,,,,,0
Salisbury University,https://www.salisbury.edu/administration/student-affairs/student-health-services,7,"['https://www.salisbury.edu/administration/student-affairs/student-health-services/services/gyno.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/std-testing.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/self-care.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/hpv-vaccine.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/primary-care.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/']",5420,74.02,6.47,13,8,3,0,0,2,0,0.156,0.591,0.105,"[-1, -1, -1, -1, -1, -1, -1]",0,['https://www.salisbury.edu/administration/student-affairs/student-health-services'],1
St Mary's College of Maryland,https://www.smcm.edu/wellness,,,,,,,,,,,,,,,,,,,0
Towson University,https://www.towson.edu/healthcenter,,,,,,,,,,,,,,,,,,,0
Bridgewater State University,https://www.bridgew.edu/student-life/wellness-safety/health-services,,,,,,,,,,,,,,,,,,,0
Fitchburg State University,https://www.fitchburgstate.edu/offices-services-directory/health-services,,,,,,,,,,,,,,,,,,,0
Framingham State University,https://www.framingham.edu/student-life/health-center,,,,,,,,,,,,,,,,,,,0
University of Massachusetts Lowell,https://www.uml.edu/student-services/health,,,,,,,,,,,,,,,,,,,0
University of Massachusetts Amherst,https://www.umass.edu/uhs,6,"['https://www.umass.edu/uhs/services/womenshealth/servicelist', 'https://www.umass.edu/uhs/services/womenshealth', 'https://www.umass.edu/uhs/services/laboratory/faq', 'https://www.umass.edu/uhs/sites/default/files/documents/forms/Adult%20Health%20Assessment_rev%204_17.pdf']",1447,59.6,8.01,8,1,1,0,0,3,3,0.08,0.64,0.04,"[-1, -1, -1, 'Tue, 18 Jul 2017 15:47:41 GMT', 'Tue, 02 May 2017 16:06:55 GMT', -1]",2,"['https://www.umass.edu/uhs', 'https://www.umass.edu/uhs/aboutus', 'https://www.umass.edu/uhs/services/womenshealth']",1
University of Massachusetts Boston,https://www.umb.edu/healthservices,1,['https://www.umb.edu/healthservices/general_medicine/services_offered'],607,69.93,6.27,2,1,1,0,0,0,0,0.077,0.481,0.237,"['Fri, 07 Aug 2020 02:28:42 GMT']",2,"['https://www.umb.edu/healthservices', 'https://www.umb.edu/healthservices/my_health_beacon_portal', 'https://www.umb.edu/healthservices/general_medicine/services_offered']",1
Massachusetts Maritime Academy,https://www.maritime.edu/health-services,,,,,,,,,,,,,,,,,,,0
Massachusetts College of Liberal Arts,http://www.mcla.edu/Student_Life/wellness/healthservices,,,,,,,,,,,,,,,,,,,0
Salem State University,https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services,1,['https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services/sexual-health-services'],2182,56.65,10.36,4,4,0,0,0,0,0,0.077,0.577,0.183,"['Sun, 16 Aug 2020 13:52:16 GMT']",1,"['https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services', 'https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services/sexual-health-services']",1
University of Massachusetts Dartmouth,https://www.umassd.edu/studentaffairs/health,1,['https://www.umassd.edu/studentaffairs/health/lgbtqresourcesservices/'],583,65.73,7.57,2,1,1,0,0,0,0,0.039,0.702,0.18,"['Thu, 13 Aug 2020 03:05:30 GMT']",1,"['https://www.umassd.edu/studentaffairs/health', 'https://www.umassd.edu/studentaffairs/health/lgbtqresourcesservices/']",1
Westfield State University,http://www.westfield.ma.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,0
Worcester State University,https://www.worcester.edu/Health-Services,,,,,,,,,,,,,,,,,,,0
Central Michigan University,https://www.cmich.edu/lifeatCMU/Pages,,,,,,,,,,,,,,,,,,,0
Eastern Michigan University,https://www.emich.edu/uhs,,,,,,,,,,,,,,,,,,,0
Ferris State University,https://www.ferris.edu/htmls/studentlife/hcenter,2,"['https://www.ferris.edu/HTMLS/studentlife/HCenter/services/womenhealth.htm', 'https://www.ferris.edu/HTMLS/studentlife/HCenter/services/contraceptive.htm']",936,74.38,5.2,3,3,0,0,0,0,0,0.105,0.63,0.194,"[-1, -1]",-1,[],1
Grand Valley State University,https://www.gvsu.edu/campushealth,1,['https://www.gvsu.edu/campushealth/services-6.htm'],306,60.76,8.78,2,1,1,0,0,0,0,0.05,0.46,0.261,[-1],1,"['https://www.gvsu.edu/campushealth', 'https://www.gvsu.edu/campushealth/services-6.htm']",1
Lake Superior State University,https://www.lssu.edu/health-care-center,,,,,,,,,,,,,,,,,,,0
University of Michigan Ann Arbor,https://uhs.umich.edu,10,"['https://uhs.umich.edu/pap', 'https://uhs.umich.edu/tags/pap-test', 'https://uhs.umich.edu/womensexam', 'https://uhs.umich.edu/hpv', 'https://uhs.umich.edu/tags/human-papilloma-virus', 'https://www.uhs.umich.edu/articles/popular?items_per_page=10&page=5', 'https://www.uhs.umich.edu/topic/health-topics-listing?page=6', 'https://www.uhs.umich.edu/articles/popular/118?items_per_page=5&page=9', 'https://www.uhs.umich.edu/articles/popular/13?items_per_page=10&page=4', 'https://www.uhs.umich.edu/articles/popular/2?items_per_page=40&page=1']",6895,74.57,6.03,75,0,0,0,0,53,22,0.172,0.536,0.137,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",2,"['https://uhs.umich.edu', 'https://uhs.umich.edu/gyn-sexual-health', 'https://uhs.umich.edu/womensexam']",1
Michigan State University,https://olin.msu.edu,,,,,,,,,,,,,,,,,,,0
Michigan Technological University,https://www.mtu.edu/deanofstudents/students/services,,,,,,,,,,,,,,,,,,,0
University of Michigan Dearborn,https://umdearborn.edu/campus-life/health-wellness,,,,,,,,,,,,,,,,,,,0
University of Michigan Flint,https://www.umflint.edu/dsa/student-health-services,,,,,,,,,,,,,,,,,,,0
Northern Michigan University,https://www.nmu.edu/healthcenter,,,,,,,,,,,,,,,,,,,0
Oakland University,https://oakland.edu/ghc,1,['https://oakland.edu/ghc/health/'],1792,48.85,10.29,2,2,0,0,0,0,0,0.061,0.73,0.077,"['Wed, 12 Aug 2020 15:16:51 GMT']",1,"['https://oakland.edu/ghc', 'https://oakland.edu/ghc/health/index']",1
Saginaw Valley State University,https://www.svsu.edu/universityhealthcenter,,,,,,,,,,,,,,,,,,,0
Wayne State University,https://health.wayne.edu,7,"['https://health.wayne.edu/sexual-health/', 'https://health.wayne.edu/our-services/', 'http://health.wayne.edu/campus-health-center-information/', 'https://health.wayne.edu/common-stis-a-rundown/', 'https://health.wayne.edu/campus-health-center-guide/']",3513,70.05,8.14,6,4,2,0,0,0,0,0.063,0.527,0.195,"[-1, -1, -1, -1, 'Wed, 24 Apr 2019 13:55:05 GMT', 'Sat, 04 Feb 2017 17:13:30 GMT', -1]",1,"['https://health.wayne.edu', 'https://health.wayne.edu/sexual-health/']",1
Western Michigan University,https://wmich.edu/healthcenter,4,"['https://wmich.edu/healthcenter/clinic/services/exams', 'https://wmich.edu/healthcenter/clinic/services', 'https://wmich.edu/healthcenter/about/insurance/filing', 'https://wmich.edu/healthcenter/clinic/services/immunizations']",2410,51.92,10.28,7,4,2,0,0,1,0,0.079,0.687,0.119,"[-1, -1, -1, -1]",2,"['https://wmich.edu/healthcenter', 'https://wmich.edu/healthcenter/clinic', 'https://wmich.edu/healthcenter/clinic/services/immunizations']",1
Bemidji State University,https://www.bemidjistate.edu/services/health-counseling,2,"['https://www.bemidjistate.edu/services/health-counseling/health-services/family-planning/', 'https://www.bemidjistate.edu/services/health-counseling/health-services/services-provided/']",1698,63.69,7.82,4,2,1,0,0,1,0,0.083,0.581,0.16,"[-1, -1]",1,"['https://www.bemidjistate.edu/services/health-counseling', 'https://www.bemidjistate.edu/services/health-counseling/health-services/services-provided/']",1
Minnesota State University Mankato,http://www.mnsu.edu/shs,4,"['https://www.mnsu.edu/shs/womenservices.html', 'https://www.mnsu.edu/shs/clinic/free4u.html']",1190,68.26,7.08,4,3,1,0,0,0,0,0.061,0.605,0.158,"[-1, 'Tue, 21 Nov 2006 17:59:59 GMT', 'Fri, 04 Sep 2015 20:57:52 GMT', 'Tue, 07 Nov 2006 18:07:22 GMT']",2,"['http://www.mnsu.edu/shs', 'http://www.mnsu.edu/shs/idinformation.html', 'http://www.mnsu.edu/shs/womenservices.html']",1
Metropolitan State University,https://www.msudenver.edu/healthcenter,1,['https://www.msudenver.edu/healthcenter/healthinsurance/healthinsurance101/'],1562,75.41,6.55,2,1,1,0,0,0,0,0.034,0.59,0.176,"['Tue, 25 Feb 2020 02:34:25 GMT']",2,"['https://www.msudenver.edu/healthcenter', 'https://www.msudenver.edu/healthcenter/healthinsurance/', 'https://www.msudenver.edu/healthcenter/healthinsurance/healthinsurance101/']",1
University of Minnesota Twin Cities,https://twin-cities.umn.edu/health-medicine,,,,,,,,,,,,,,,,,,,0
University of Minnesota Crookston,https://www.crk.umn.edu/units/health-services,1,['https://www.crk.umn.edu/units/health-services'],2024,82.93,6.03,2,1,1,0,0,0,0,0.047,0.758,0.025,"['Sun, 16 Aug 2020 14:35:55 GMT']",0,['https://www.crk.umn.edu/units/health-services'],1
University of Minnesota Duluth,https://www.d.umn.edu/health-services,1,['https://www.d.umn.edu/health-services/medical-services/services-provided/sexual-health'],1080,60.11,8.86,3,2,0,0,0,1,0,0.081,0.471,0.272,"['Sat, 15 Aug 2020 15:05:54 GMT']",1,"['https://www.d.umn.edu/health-services', 'https://www.d.umn.edu/health-services/medical-services/services-provided/sexual-health']",1
University of Minnesota Morris,https://students.morris.umn.edu/health-and-wellness/health-service,,,,,,,,,,,,,,,,,,,0
Minnesota State University Moorhead,https://www2.mnstate.edu/counseling-services,,,,,,,,,,,,,,,,,,,0
Saint Cloud State University,https://www.stcloudstate.edu/medicalclinic,,,,,,,,,,,,,,,,,,,0
Southwest Minnesota State University,https://www.smsu.edu/campuslife/healthservices,,,,,,,,,,,,,,,,,,,0
Winona State University,https://www.winona.edu/healthservices,1,['https://www.winona.edu/healthservices/clinicservices.asp'],1380,67.14,6.51,2,1,1,0,0,0,0,0.043,0.614,0.329,[-1],1,"['https://www.winona.edu/healthservices', 'https://www.winona.edu/healthservices/clinicservices.asp']",1
Alcorn State University,https://www.alcorn.edu/academics/student-affairs/health-and-disability-services/health-services,,,,,,,,,,,,,,,,,,,0
Delta State University,http://www.deltastate.edu/student-affairs/student-health-services,,,,,,,,,,,,,,,,,,,0
Jackson State University,https://www.jsums.edu/healthservices,,,,,,,,,,,,,,,,,,,0
University of Mississippi,https://healthcenter.olemiss.edu,1,['https://healthcenter.olemiss.edu/services-2/'],4158,69.43,8.07,12,8,2,0,0,2,0,0.073,0.545,0.094,[-1],1,"['https://healthcenter.olemiss.edu', 'https://healthcenter.olemiss.edu/services-2/']",1
Mississippi University for Women,https://www.muw.edu/centers/healthcenter,,,,,,,,,,,,,,,,,,,0
Mississippi Valley State University,https://www.mvsu.edu/campus-facilities-services/main-campus/health-center,,,,,,,,,,,,,,,,,,,0
Mississippi State University,https://www.healthcenter.msstate.edu,,,,,,,,,,,,,,,,,,,0
University of Southern Mississippi,https://www.usm.edu/student-health-services,2,"['https://www.usm.edu/student-health-services/womens_health.php', 'https://www.usm.edu/student-health-services/services-we-offer.php']",3339,84.75,3.98,4,1,0,0,0,2,1,0.07,0.474,0.169,"[-1, -1]",1,"['https://www.usm.edu/student-health-services', 'https://www.usm.edu/student-health-services/services-we-offer.php']",1
University of Central Missouri,https://www.ucmo.edu/offices/health-center,,,,,,,,,,,,,,,,,,,0
Harris Stowe State University,http://go.hssu.edu/rsp_content.cfm?wid=74&pid=1905&CFID=6282041&CFTOKEN=1cfb559d8292f9fc-5274A4D3-E1C6-55ED-3D657C6259D99D7A,,,,,,,,,,,,,,,,,,,0
Lincoln University of Missouri,https://bluetigerportal.lincolnu.edu/web/thompkins-health-center,,,,,,,,,,,,,,,,,,,0
Missouri Southern State University,https://www.mssu.edu/student-affairs/willcoxon-health-center,1,['https://www.mssu.edu/student-affairs/willcoxon-health-center/frequently-asked-questions.php'],662,73.12,6.97,1,1,0,0,0,0,0,0.062,0.701,-0.008,[-1],1,"['https://www.mssu.edu/student-affairs/willcoxon-health-center', 'https://www.mssu.edu/student-affairs/willcoxon-health-center/frequently-asked-questions.php']",1
Missouri Western State University,https://www.missouriwestern.edu/student-services/health-center,,,,,,,,,,,,,,,,,,,0
University of Missouri Columbia,https://studenthealth.missouri.edu,,,,,,,,,,,,,,,,,,,0
University of Missouri Kansas City,https://www.umkc.edu/studenthealth,2,['https://www.umkc.edu/studenthealth/services-and-info/womens-health.html'],821,63.52,8.14,2,0,0,0,0,2,0,0.089,0.63,0.077,"['Wed, 12 Aug 2020 21:10:00 GMT', 'Wed, 12 Aug 2020 21:10:13 GMT']",2,"['https://www.umkc.edu/studenthealth', 'https://www.umkc.edu/studenthealth/services-and-info/index.html', 'https://www.umkc.edu/studenthealth/services-and-info/womens-health.html']",1
Missouri University of Science and Technology,https://studenthealth.mst.edu,4,"['https://studenthealth.mst.edu/ourservices/wellwomanvisits/', 'https://studenthealth.mst.edu/ourservices/', 'https://studenthealth.mst.edu/aboutshs/frequentlyaskedquestions/']",2788,83.68,4.58,8,2,1,0,0,4,1,0.124,0.63,0.123,"['Sun, 16 Aug 2020 10:30:33 GMT', 'Sun, 16 Aug 2020 10:30:33 GMT', 'Sun, 16 Aug 2020 10:30:34 GMT', 'Tue, 09 Jul 2019 22:23:17 GMT']",1,"['https://studenthealth.mst.edu', 'https://studenthealth.mst.edu/ourservices/']",1
University of Missouri St Louis,http://www.umsl.edu/hcdas/health,,,,,,,,,,,,,,,,,,,0
Truman State University,https://studenthealth.truman.edu,,,,,,,,,,,,,,,,,,,0
Northwest Missouri State University,https://www.nwmissouri.edu/wellness,2,"['https://www.nwmissouri.edu/wellness/benefits.htm', 'https://www.nwmissouri.edu/wellness/insurance.htm']",1910,67.03,8.61,2,2,0,0,0,0,0,0.059,0.636,0.03,"[-1, -1]",1,"['https://www.nwmissouri.edu/wellness', 'https://www.nwmissouri.edu/wellness/benefits.htm']",1
Southeast Missouri State University,https://semo.edu/healthclinic,1,['https://semo.edu/healthclinic/faq.html'],1021,79.55,4.63,3,0,0,0,0,3,0,0.124,0.568,0.018,[-1],1,"['https://semo.edu/healthclinic', 'https://semo.edu/healthclinic/faq.html']",1
Missouri State University Springfield,https://health.missouristate.edu,1,['https://health.missouristate.edu/services/HPV.htm'],485,39.65,10.65,1,0,0,0,0,1,0,0.034,0.53,0.205,"['Thu, 06 Aug 2020 04:47:56 GMT']",2,"['https://health.missouristate.edu', 'https://health.missouristate.edu/ChargesandInsurance.htm', 'https://health.missouristate.edu/Assets/health/Insurance_Information_Document.docx']",1
Montana State University Billings,https://www.msubillings.edu/studenthealth,,,,,,,,,,,,,,,,,,,0
Montana Tech of the University of Montana,https://www.mtech.edu/student-services,,,,,,,,,,,,,,,,,,,0
Montana State University,https://www.montana.edu/health,,,,,,,,,,,,,,,,,,,0
The University of Montana,http://www.umt.edu/curry-health-center,,,,,,,,,,,,,,,,,,,0
The University of Montana Western,https://w.umwestern.edu/info/student-wellness,,,,,,,,,,,,,,,,,,,0
Chadron State College,https://www.csc.edu/healthserv,,,,,,,,,,,,,,,,,,,0
University of Nebraska at Kearney,https://www.unk.edu/offices/counseling_healthcare/health-care,,,,,,,,,,,,,,,,,,,0
University of Nebraska at Omaha,https://www.unomaha.edu/student-life/wellness/health-services,1,['https://www.unomaha.edu/student-life/wellness/health-services/offered.php'],1459,71.41,5.88,2,1,1,0,0,0,0,0.046,0.57,0.159,[-1],1,"['https://www.unomaha.edu/student-life/wellness/health-services', 'https://www.unomaha.edu/student-life/wellness/health-services/offered.php']",1
University of Nebraska Lincoln,https://health.unl.edu,5,"['https://health.unl.edu/gynecological-services', 'https://health.unl.edu/forms/Confidential-Medical-History-Form.pdf', 'https://health.unl.edu/frequently-asked-questions', 'https://health.unl.edu/laboratory']",14622,73.46,7,9,0,0,0,0,6,3,0.085,0.482,0.088,"['Sun, 16 Aug 2020 05:47:54 GMT', 'Wed, 04 Dec 2019 21:47:33 GMT', 'Fri, 26 Apr 2019 20:55:43 GMT', 'Sun, 16 Aug 2020 05:47:56 GMT', 'Sun, 16 Aug 2020 11:01:44 GMT']",1,"['https://health.unl.edu', 'https://health.unl.edu/womens-health']",1
Peru State College,https://www.peru.edu/healthcenter,1,['https://www.peru.edu/healthcenter/appointments'],1035,81.83,4.55,2,1,1,0,0,0,0,0.053,0.716,0.131,[-1],1,"['https://www.peru.edu/healthcenter', 'https://www.peru.edu/healthcenter/appointments']",1
Wayne State College,https://health.wayne.edu,7,"['https://health.wayne.edu/sexual-health/', 'https://health.wayne.edu/our-services/', 'http://health.wayne.edu/campus-health-center-information/', 'https://health.wayne.edu/common-stis-a-rundown/', 'https://health.wayne.edu/campus-health-center-guide/']",3513,70.05,8.14,6,4,2,0,0,0,0,0.063,0.527,0.195,"[-1, -1, -1, -1, 'Wed, 24 Apr 2019 13:55:05 GMT', 'Sat, 04 Feb 2017 17:13:30 GMT', -1]",1,"['https://health.wayne.edu', 'https://health.wayne.edu/sexual-health/']",1
University of Nevada Las Vegas,https://www.unlv.edu/studentwellness/health-center,2,"['https://www.unlv.edu/studentwellness/health-center/student-services', 'https://www.unlv.edu/studentwellness/health-center']",1489,61.05,7.19,2,1,1,0,0,0,0,0.032,0.726,0.081,"['Sun, 16 Aug 2020 11:50:38 GMT', 'Sun, 16 Aug 2020 12:37:32 GMT']",0,['https://www.unlv.edu/studentwellness/health-center'],1
University of Nevada Reno,https://med.unr.edu/student-health-center,1,['https://med.unr.edu/student-health-center/medical-services/reproductive-and-sexual-health'],798,57.84,7.83,2,1,1,0,0,0,0,0.05,0.454,0.304,[-1],1,"['https://med.unr.edu/student-health-center', 'https://med.unr.edu/student-health-center/medical-services/reproductive-and-sexual-health']",1
University of New Hampshire Main Campus,https://www.unh.edu/health,7,"['https://www.unh.edu/health/services/medical-services/illness-injury', 'https://www.unh.edu/health/services/medical-services/transgender-health', 'https://www.unh.edu/health/sites/unh.edu.health-services/files/media/GardasilVaccineInfo.pdf', 'https://www.unh.edu/health/sites/default/files/media/2020-02/EmergencyContraception.pdf']",2347,73.03,5.79,2,2,0,0,0,0,0,0.059,0.484,0.09,"[-1, -1, -1, 'Tue, 25 Feb 2020 21:50:01 GMT', -1, -1, 'Fri, 21 Feb 2020 20:31:42 GMT']",1,"['https://www.unh.edu/health', 'https://www.unh.edu/health/services/medical-services/illness-injury']",1
Keene State College,https://www.keene.edu/office/chw,,,,,,,,,,,,,,,,,,,0
University of New Hampshire at Manchester,https://www.unh.edu/health,7,"['https://www.unh.edu/health/services/medical-services/illness-injury', 'https://www.unh.edu/health/services/medical-services/transgender-health', 'https://www.unh.edu/health/sites/unh.edu.health-services/files/media/GardasilVaccineInfo.pdf', 'https://www.unh.edu/health/sites/default/files/media/2020-02/EmergencyContraception.pdf']",2347,73.03,5.79,2,2,0,0,0,0,0,0.059,0.484,0.09,"[-1, -1, -1, 'Tue, 25 Feb 2020 21:50:01 GMT', -1, -1, 'Fri, 21 Feb 2020 20:31:42 GMT']",1,"['https://www.unh.edu/health', 'https://www.unh.edu/health/services/medical-services/illness-injury']",1
Plymouth State University,https://campus.plymouth.edu/health,2,"['https://campus.plymouth.edu/health/information-for-students/general-medical-care-insurance-information/', 'https://campus.plymouth.edu/health/transgender-health/']",1741,61.87,9.52,1,1,0,0,0,0,0,0.038,0.667,0.28,"[-1, -1]",1,"['https://campus.plymouth.edu/health', 'https://campus.plymouth.edu/health/transgender-health/']",1
Rowan University,https://sites.rowan.edu/wellness/health,1,['https://sites.rowan.edu/wellness/health/appointments/sexual-reproductive-health.html'],694,59.41,10.47,1,0,0,0,0,1,0,0.044,0.541,0.178,"['Wed, 12 Aug 2020 18:03:42 GMT']",1,"['https://sites.rowan.edu/wellness/health', 'https://sites.rowan.edu/wellness/health/appointments/sexual-reproductive-health.html']",1
New Jersey City University,https://www.njcu.edu/student-life/campus-services-resources/health-wellness-center,,,,,,,,,,,,,,,,,,,0
Kean University,https://www.kean.edu/offices/student-health-services,,,,,,,,,,,,,,,,,,,0
Montclair State University,https://www.montclair.edu/university-health-center,1,['https://www.montclair.edu/university-health-center/2019/04/15/pap-testing/'],561,79.13,6,10,1,0,0,0,9,0,0.159,0.597,0.081,[-1],2,"['https://www.montclair.edu/university-health-center', 'https://www.montclair.edu/university-health-center/immunizations/how-to-submit-immunization-forms/', 'https://www.montclair.edu/university-health-center/wp-content/uploads/sites/86/2019/08/Montclair-State-University-Health-Center-Immunization1.mov']",1
New Jersey Institute of Technology,https://www.njit.edu/healthservices,,,,,,,,,,,,,,,,,,,0
