University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
Salisbury University,https://www.salisbury.edu/administration/student-affairs/student-health-services,7,"['https://www.salisbury.edu/administration/student-affairs/student-health-services/services/gyno.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/std-testing.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/self-care.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/hpv-vaccine.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/primary-care.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/']",5457,73.91,6.48,13,8,3,0,0,2,0,0.16,0.591,0.105,"[-1, -1, -1, -1, -1, -1, -1]",0,['https://www.salisbury.edu/administration/student-affairs/student-health-services'],1
St Mary's College of Maryland,https://www.smcm.edu/wellness,,,,,,,,,,,,,,,,,,,0
Towson University,https://www.towson.edu/healthcenter,,,,,,,,,,,,,,,,,,,0
Bridgewater State University,https://www.bridgew.edu/student-life/wellness-safety/health-services,,,,,,,,,,,,,,,,,,,0
Fitchburg State University,https://www.fitchburgstate.edu/offices-services-directory/health-services,,,,,,,,,,,,,,,,,,,0
Framingham State University,https://www.framingham.edu/student-life/health-center,,,,,,,,,,,,,,,,,,,0
University of Massachusetts Lowell,https://www.uml.edu/student-services/health,,,,,,,,,,,,,,,,,,,0
University of Massachusetts Amherst,https://www.umass.edu/uhs,4,"['https://www.umass.edu/uhs/services/womenshealth/servicelist', 'https://www.umass.edu/uhs/services/womenshealth', 'https://www.umass.edu/uhs/services/laboratory/faq']",1450,60.01,7.95,8,1,1,0,0,3,3,0.079,0.64,0.04,"[-1, -1, -1, 'Tue, 18 Jul 2017 15:47:41 GMT']",2,"['https://www.umass.edu/uhs', 'https://www.umass.edu/uhs/new-students', 'https://www.umass.edu/uhs/services/womenshealth']",1
University of Massachusetts Boston,https://www.umb.edu/healthservices,1,['https://www.umb.edu/healthservices/general_medicine/services_offered'],607,69.93,6.27,2,1,1,0,0,0,0,0.077,0.481,0.237,"['Thu, 16 Jul 2020 19:31:05 GMT']",2,"['https://www.umb.edu/healthservices', 'https://www.umb.edu/healthservices/my_health_beacon_portal', 'https://www.umb.edu/healthservices/general_medicine/services_offered']",1
Massachusetts Maritime Academy,https://www.maritime.edu/health-services,,,,,,,,,,,,,,,,,,,0
Massachusetts College of Liberal Arts,http://www.mcla.edu/Student_Life/wellness/healthservices,,,,,,,,,,,,,,,,,,,0
Salem State University,https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services,1,['https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services/sexual-health-services'],2172,56.65,10.36,4,4,0,0,0,0,0,0.077,0.577,0.183,"['Thu, 16 Jul 2020 14:19:48 GMT']",1,"['https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services', 'https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services/sexual-health-services']",1
University of Massachusetts Dartmouth,https://www.umassd.edu/studentaffairs/health,1,['https://www.umassd.edu/studentaffairs/health/lgbtqresourcesservices/'],576,65.73,7.57,2,1,1,0,0,0,0,0.039,0.702,0.18,"['Tue, 14 Jul 2020 15:45:55 GMT']",1,"['https://www.umassd.edu/studentaffairs/health', 'https://www.umassd.edu/studentaffairs/health/lgbtqresourcesservices/']",1
Westfield State University,http://www.westfield.ma.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,0
Worcester State University,https://www.worcester.edu/Health-Services,,,,,,,,,,,,,,,,,,,0
Central Michigan University,https://www.cmich.edu/lifeatCMU/Pages,,,,,,,,,,,,,,,,,,,0
Eastern Michigan University,https://www.emich.edu/uhs,,,,,,,,,,,,,,,,,,,0
Ferris State University,https://www.ferris.edu/htmls/studentlife/hcenter,2,"['https://www.ferris.edu/HTMLS/studentlife/HCenter/services/womenhealth.htm', 'https://www.ferris.edu/HTMLS/studentlife/HCenter/services/contraceptive.htm']",936,74.38,5.2,3,3,0,0,0,0,0,0.105,0.63,0.194,"[-1, -1]",-1,[],1
Grand Valley State University,https://www.gvsu.edu/campushealth,1,['https://www.gvsu.edu/campushealth/services-6.htm'],295,60.76,8.78,2,1,1,0,0,0,0,0.05,0.46,0.261,[-1],1,"['https://www.gvsu.edu/campushealth', 'https://www.gvsu.edu/campushealth/services-6.htm']",1
Lake Superior State University,https://www.lssu.edu/health-care-center,,,,,,,,,,,,,,,,,,,0
University of Michigan Ann Arbor,https://uhs.umich.edu,10,"['https://uhs.umich.edu/pap', 'https://uhs.umich.edu/tags/pap-smear', 'https://uhs.umich.edu/womensexam', 'https://uhs.umich.edu/hpv', 'https://uhs.umich.edu/tags/human-papilloma-virus', 'https://uhs.umich.edu/healthtopics-a-z', 'https://uhs.umich.edu/stiassess', 'https://uhs.umich.edu/contraception', 'https://uhs.umich.edu/sensitive-exams', 'https://uhs.umich.edu/articles?items_per_page=60']",11411,74.18,6.21,78,0,0,0,0,56,22,0.148,0.53,0.127,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://uhs.umich.edu', 'https://uhs.umich.edu/healthtopics-a-z']",1
Michigan State University,https://olin.msu.edu,5,"['https://olin.msu.edu/generalinfo/faq.htm', 'https://olin.msu.edu/services/womens-health.html', 'https://olin.msu.edu/resources/index.html']",3766,59.58,8.68,13,5,4,0,0,3,1,0.11,0.567,0.163,"['Mon, 15 Jun 2020 19:43:10 GMT', -1, 'Mon, 15 Jun 2020 19:43:17 GMT', 'Mon, 15 Jun 2020 19:43:00 GMT', 'Mon, 15 Jun 2020 19:43:10 GMT']",1,"['https://olin.msu.edu', 'https://olin.msu.edu/resources/index.html']",1
Michigan Technological University,https://www.mtu.edu/deanofstudents/students/services,,,,,,,,,,,,,,,,,,,0
University of Michigan Dearborn,https://umdearborn.edu/campus-life/health-wellness,,,,,,,,,,,,,,,,,,,0
University of Michigan Flint,https://www.umflint.edu/reccenter/student-health-resources,,,,,,,,,,,,,,,,,,,0
Northern Michigan University,https://www.nmu.edu/healthcenter,,,,,,,,,,,,,,,,,,,0
Oakland University,https://oakland.edu/ghc,1,['https://oakland.edu/ghc/health/'],1791,48.85,10.29,2,2,0,0,0,0,0,0.061,0.73,0.077,"['Wed, 01 Jul 2020 21:56:03 GMT']",1,"['https://oakland.edu/ghc', 'https://oakland.edu/ghc/health/index']",1
Saginaw Valley State University,https://www.svsu.edu/universityhealthcenter,,,,,,,,,,,,,,,,,,,0
Wayne State University,https://health.wayne.edu,5,"['https://health.wayne.edu/campus-health-center-information/', 'https://health.wayne.edu/common-stis-a-rundown/', 'https://health.wayne.edu/our-services/', 'https://health.wayne.edu/campus-health-center-guide/']",2948,70.05,8.14,6,4,2,0,0,0,0,0.063,0.527,0.195,"[-1, -1, -1, 'Wed, 24 Apr 2019 13:55:05 GMT', -1]",1,"['https://health.wayne.edu', 'https://health.wayne.edu/our-services/']",1
Western Michigan University,https://wmich.edu/healthcenter,4,"['https://wmich.edu/healthcenter/clinic/services/exams', 'https://wmich.edu/healthcenter/clinic/services', 'https://wmich.edu/healthcenter/about/insurance/filing', 'https://wmich.edu/healthcenter/clinic/services/immunizations']",2410,51.92,10.28,7,4,2,0,0,1,0,0.079,0.687,0.119,"[-1, -1, -1, -1]",2,"['https://wmich.edu/healthcenter', 'https://wmich.edu/healthcenter/clinic/covid-19', 'https://wmich.edu/healthcenter/clinic/services']",1
Bemidji State University,https://www.bemidjistate.edu/services/health-counseling,2,"['https://www.bemidjistate.edu/services/health-counseling/health-services/family-planning/', 'https://www.bemidjistate.edu/services/health-counseling/health-services/services-provided/']",1686,63.69,7.82,4,2,1,0,0,1,0,0.083,0.581,0.16,"[-1, -1]",1,"['https://www.bemidjistate.edu/services/health-counseling', 'https://www.bemidjistate.edu/services/health-counseling/health-services/services-provided/']",1
Minnesota State University Mankato,http://www.mnsu.edu/shs,2,"['https://www.mnsu.edu/shs/womenservices.html', 'https://www.mnsu.edu/shs/clinic/free4u.html']",1188,67.7,7.25,4,3,1,0,0,0,0,0.062,0.586,0.166,"[-1, 'Fri, 04 Sep 2015 20:57:52 GMT']",2,"['http://www.mnsu.edu/shs', 'http://www.mnsu.edu/shs/idinformation.html', 'http://www.mnsu.edu/shs/womenservices.html']",1
Metropolitan State University,https://www.msudenver.edu/healthcenter,1,['https://www.msudenver.edu/healthcenter/healthinsurance/healthinsurance101/'],1562,75.41,6.55,2,1,1,0,0,0,0,0.034,0.59,0.176,"['Tue, 25 Feb 2020 02:34:25 GMT']",2,"['https://www.msudenver.edu/healthcenter', 'https://www.msudenver.edu/healthcenter/healthinsurance/', 'https://www.msudenver.edu/healthcenter/healthinsurance/healthinsurance101/']",1
University of Minnesota Twin Cities,https://twin-cities.umn.edu/health-medicine,,,,,,,,,,,,,,,,,,,0
University of Minnesota Crookston,https://www.crk.umn.edu/units/health-services,1,['https://www.crk.umn.edu/units/health-services'],2014,82.93,6.03,2,1,1,0,0,0,0,0.047,0.758,0.025,"['Thu, 16 Jul 2020 21:36:54 GMT']",0,['https://www.crk.umn.edu/units/health-services'],1
University of Minnesota Duluth,https://www.d.umn.edu/health-services,1,['https://www.d.umn.edu/health-services/medical-services/services-provided/sexual-health'],1080,60.11,8.86,3,2,0,0,0,1,0,0.081,0.471,0.272,"['Thu, 16 Jul 2020 19:36:10 GMT']",1,"['https://www.d.umn.edu/health-services', 'https://www.d.umn.edu/health-services/medical-services/services-provided/sexual-health']",1
University of Minnesota Morris,https://students.morris.umn.edu/health-and-wellness/health-service,,,,,,,,,,,,,,,,,,,0
Minnesota State University Moorhead,https://www.mnstate.edu/counseling-services,,,,,,,,,,,,,,,,,,,0
Saint Cloud State University,https://www.stcloudstate.edu/medicalclinic,,,,,,,,,,,,,,,,,,,0
Southwest Minnesota State University,https://www.smsu.edu/campuslife/healthservices,,,,,,,,,,,,,,,,,,,0
Winona State University,https://www.winona.edu/healthservices,1,['https://www.winona.edu/healthservices/clinicservices.asp'],1286,66.14,6.25,2,1,1,0,0,0,0,0.042,0.653,0.3,[-1],1,"['https://www.winona.edu/healthservices', 'https://www.winona.edu/healthservices/clinicservices.asp']",1
Alcorn State University,https://www.alcorn.edu/academics/student-affairs/health-and-disability-services/health-services,,,,,,,,,,,,,,,,,,,0
Delta State University,http://www.deltastate.edu/student-affairs/student-health-services,,,,,,,,,,,,,,,,,,,0
Jackson State University,https://www.jsums.edu/healthservices,,,,,,,,,,,,,,,,,,,0
University of Mississippi,https://healthcenter.olemiss.edu,1,['https://healthcenter.olemiss.edu/services-2/'],4152,69.43,8.07,12,8,2,0,0,2,0,0.073,0.545,0.094,[-1],1,"['https://healthcenter.olemiss.edu', 'https://healthcenter.olemiss.edu/services-2/']",1
Mississippi University for Women,https://www.muw.edu/centers/healthcenter,,,,,,,,,,,,,,,,,,,0
Mississippi Valley State University,https://www.mvsu.edu/campus-facilities-services/main-campus/health-center,,,,,,,,,,,,,,,,,,,0
Mississippi State University,https://www.health.msstate.edu/healthcenter,,,,,,,,,,,,,,,,,,,0
University of Southern Mississippi,https://www.usm.edu/student-health-services,2,"['https://www.usm.edu/student-health-services/womens_health.php', 'https://www.usm.edu/student-health-services/services-we-offer.php']",3330,84.75,3.98,4,1,0,0,0,2,1,0.07,0.474,0.169,"[-1, -1]",1,"['https://www.usm.edu/student-health-services', 'https://www.usm.edu/student-health-services/services-we-offer.php']",1
University of Central Missouri,https://www.ucmo.edu/offices/health-center,,,,,,,,,,,,,,,,,,,0
Harris Stowe State University,http://go.hssu.edu/rsp_content.cfm?wid=74&pid=1905&CFID=5445450&CFTOKEN=d88cfc51c4adc535-523D176C-A3C2-41D1-A1E24ECDA021A568,,,,,,,,,,,,,,,,,,,0
Lincoln University of Missouri,https://www.lincolnu.edu/web/thompkins-health-center,,,,,,,,,,,,,,,,,,,0
Missouri Southern State University,https://www.mssu.edu/student-affairs/willcoxon-health-center,1,['https://www.mssu.edu/student-affairs/willcoxon-health-center/frequently-asked-questions.php'],661,73.12,6.97,1,1,0,0,0,0,0,0.062,0.701,-0.008,[-1],1,"['https://www.mssu.edu/student-affairs/willcoxon-health-center', 'https://www.mssu.edu/student-affairs/willcoxon-health-center/frequently-asked-questions.php']",1
Missouri Western State University,https://www.missouriwestern.edu/student-services/health-center,,,,,,,,,,,,,,,,,,,0
University of Missouri Columbia,https://studenthealth.missouri.edu,,,,,,,,,,,,,,,,,,,0
University of Missouri Kansas City,https://www.umkc.edu/studenthealth,2,['https://www.umkc.edu/studenthealth/services-and-info/womens-health.html'],817,63.52,8.14,2,0,0,0,0,2,0,0.089,0.63,0.077,"['Thu, 16 Jul 2020 15:29:52 GMT']",2,"['https://www.umkc.edu/studenthealth', 'https://www.umkc.edu/studenthealth/services-and-info/index.html', 'https://www.umkc.edu/studenthealth/services-and-info/womens-health.html']",1
Missouri University of Science and Technology,https://studenthealth.mst.edu,3,"['https://studenthealth.mst.edu/ourservices/wellwomanvisits/', 'https://studenthealth.mst.edu/ourservices/', 'https://studenthealth.mst.edu/aboutshs/frequentlyaskedquestions/']",2689,83.92,4.5,8,2,1,0,0,4,1,0.124,0.63,0.123,"[-1, -1, -1]",1,"['https://studenthealth.mst.edu', 'https://studenthealth.mst.edu/ourservices/wellwomanvisits/']",1
University of Missouri St Louis,http://www.umsl.edu/hcdas/health,,,,,,,,,,,,,,,,,,,0
Truman State University,https://studenthealth.truman.edu,,,,,,,,,,,,,,,,,,,0
Northwest Missouri State University,https://www.nwmissouri.edu/wellness,2,"['https://www.nwmissouri.edu/wellness/benefits.htm', 'https://www.nwmissouri.edu/wellness/insurance.htm']",1910,67.03,8.61,2,2,0,0,0,0,0,0.059,0.636,0.03,"[-1, -1]",1,"['https://www.nwmissouri.edu/wellness', 'https://www.nwmissouri.edu/wellness/benefits.htm']",1
Southeast Missouri State University,https://semo.edu/healthclinic,2,"['https://semo.edu/healthclinic/faq.html', 'https://semo.edu/healthclinic/services/women.html']",2170,78.65,4.86,7,1,1,0,0,5,0,0.096,0.618,0.113,"[-1, -1]",1,"['https://semo.edu/healthclinic', 'https://semo.edu/healthclinic/services/women.html']",1
Missouri State University Springfield,https://health.missouristate.edu,1,['https://health.missouristate.edu/services/HPV.htm'],485,39.65,10.65,1,0,0,0,0,1,0,0.034,0.53,0.205,"['Thu, 16 Jul 2020 06:03:41 GMT']",2,"['https://health.missouristate.edu', 'https://health.missouristate.edu/ChargesandInsurance.htm', 'https://health.missouristate.edu/assets/health/Insurance_Information_Document.docx']",1
Montana State University Billings,https://www.msubillings.edu/studenthealth,,,,,,,,,,,,,,,,,,,0
Montana Tech of the University of Montana,https://www.mtech.edu/student-services,,,,,,,,,,,,,,,,,,,0
Montana State University,https://www.montana.edu/health,,,,,,,,,,,,,,,,,,,0
The University of Montana,http://www.umt.edu/curry-health-center,,,,,,,,,,,,,,,,,,,0
The University of Montana Western,https://w.umwestern.edu/info/student-wellness,,,,,,,,,,,,,,,,,,,0
Chadron State College,https://www.csc.edu/healthserv,,,,,,,,,,,,,,,,,,,0
University of Nebraska at Kearney,https://www.unk.edu/offices/counseling_healthcare/health-care,,,,,,,,,,,,,,,,,,,0
University of Nebraska at Omaha,https://www.unomaha.edu/student-life/wellness/health-services,1,['https://www.unomaha.edu/student-life/wellness/health-services/offered.php'],1456,72.36,5.76,2,1,1,0,0,0,0,0.047,0.57,0.159,[-1],1,"['https://www.unomaha.edu/student-life/wellness/health-services', 'https://www.unomaha.edu/student-life/wellness/health-services/offered.php']",1
University of Nebraska Lincoln,https://health.unl.edu,4,"['https://health.unl.edu/gynecological-services', 'https://health.unl.edu/frequently-asked-questions', 'https://health.unl.edu/laboratory']",14586,74.15,6.79,9,0,0,0,0,6,3,0.084,0.482,0.088,"['Thu, 16 Jul 2020 19:59:35 GMT', 'Wed, 04 Dec 2019 21:47:33 GMT', 'Thu, 16 Jul 2020 21:39:13 GMT', 'Thu, 16 Jul 2020 21:39:16 GMT']",1,"['https://health.unl.edu', 'https://health.unl.edu/laboratory']",1
Peru State College,https://www.peru.edu/healthcenter,1,['https://www.peru.edu/healthcenter/appointments'],1035,81.83,4.55,2,1,1,0,0,0,0,0.053,0.716,0.131,[-1],1,"['https://www.peru.edu/healthcenter', 'https://www.peru.edu/healthcenter/appointments']",1
Wayne State College,https://www.wsc.edu/info/20026/campus_life/80/student_health_office/5,,,,,,,,,,,,,,,,,,,0
University of Nevada Las Vegas,https://www.unlv.edu/studentwellness/health-center,2,"['https://www.unlv.edu/studentwellness/health-center/student-services', 'https://www.unlv.edu/studentwellness/health-center']",1500,61.05,7.19,2,1,1,0,0,0,0,0.032,0.726,0.081,"['Fri, 17 Jul 2020 00:18:42 GMT', 'Thu, 16 Jul 2020 23:01:23 GMT']",0,['https://www.unlv.edu/studentwellness/health-center'],1
University of Nevada Reno,https://med.unr.edu/student-health-center,1,['https://med.unr.edu/student-health-center/medical-services/reproductive-and-sexual-health'],749,57.84,7.83,2,1,1,0,0,0,0,0.05,0.454,0.304,[-1],1,"['https://med.unr.edu/student-health-center', 'https://med.unr.edu/student-health-center/medical-services/reproductive-and-sexual-health']",1
University of New Hampshire Main Campus,https://www.unh.edu/health,4,"['https://www.unh.edu/health/womens-annual-exams', 'https://www.unh.edu/health/services/ill-or-injured', 'https://www.unh.edu/health/services/transgender-health']",3227,53.57,9.56,19,12,6,0,0,1,0,0.129,0.537,0.121,"['Fri, 17 Jul 2020 00:29:34 GMT', 'Fri, 28 Apr 2017 16:40:59 GMT', 'Fri, 17 Jul 2020 00:29:19 GMT', 'Fri, 17 Jul 2020 00:29:36 GMT']",1,"['https://www.unh.edu/health', 'https://www.unh.edu/health/services/ill-or-injured']",1
Keene State College,https://www.keene.edu/office/chw,,,,,,,,,,,,,,,,,,,0
University of New Hampshire at Manchester,https://www.unh.edu/health,4,"['https://www.unh.edu/health/womens-annual-exams', 'https://www.unh.edu/health/services/ill-or-injured', 'https://www.unh.edu/health/services/transgender-health']",3227,53.57,9.56,19,12,6,0,0,1,0,0.129,0.537,0.121,"['Fri, 17 Jul 2020 00:29:34 GMT', 'Fri, 28 Apr 2017 16:40:59 GMT', 'Fri, 17 Jul 2020 00:29:19 GMT', 'Fri, 17 Jul 2020 00:29:36 GMT']",1,"['https://www.unh.edu/health', 'https://www.unh.edu/health/services/ill-or-injured']",1
Plymouth State University,https://campus.plymouth.edu/health,2,"['https://campus.plymouth.edu/health/information-for-students/general-medical-care-insurance-information/', 'https://campus.plymouth.edu/health/transgender-health/']",1741,61.87,9.52,1,1,0,0,0,0,0,0.038,0.667,0.28,"[-1, -1]",1,"['https://campus.plymouth.edu/health', 'https://campus.plymouth.edu/health/information-for-students/general-medical-care-insurance-information/']",1
Rowan University,https://sites.rowan.edu/wellness/health,1,['https://sites.rowan.edu/wellness/health/appointments/sexual-reproductive-health.html'],713,59.41,10.47,1,0,0,0,0,1,0,0.044,0.541,0.178,"['Mon, 13 Jul 2020 12:04:32 GMT']",1,"['https://sites.rowan.edu/wellness/health', 'https://sites.rowan.edu/wellness/health/appointments/sexual-reproductive-health.html']",1
New Jersey City University,https://www.njcu.edu/student-life/campus-services-resources/health-wellness-center,,,,,,,,,,,,,,,,,,,0
Kean University,https://www.kean.edu/offices/student-health-services,,,,,,,,,,,,,,,,,,,0
Montclair State University,https://www.montclair.edu/university-health-center,1,['https://www.montclair.edu/university-health-center/2019/04/15/pap-testing/'],573,79.13,6,10,1,0,0,0,9,0,0.159,0.597,0.081,[-1],2,"['https://www.montclair.edu/university-health-center', 'https://www.montclair.edu/university-health-center/immunizations/how-to-submit-immunization-forms/', 'https://www.montclair.edu/university-health-center/wp-content/uploads/sites/86/2019/08/Montclair-State-University-Health-Center-Immunization1.mov']",1
New Jersey Institute of Technology,https://www.njit.edu/healthservices,,,,,,,,,,,,,,,,,,,0
Ramapo College of New Jersey,https://www.ramapo.edu/health,2,"['https://www.ramapo.edu/health/womens-clinic/', 'https://www.ramapo.edu/health/self-care/section-i/stds-hiv/']",4804,68.08,7.88,11,2,0,0,0,7,2,0.144,0.58,0.031,"[-1, -1]",1,"['https://www.ramapo.edu/health', 'https://www.ramapo.edu/health/womens-clinic/']",1
Rutgers University Camden,https://wellnesscenter.camden.rutgers.edu,5,"['https://wellnesscenter.camden.rutgers.edu/med_gynexam', 'https://wellnesscenter.camden.rutgers.edu/med_women', 'https://wellnesscenter.camden.rutgers.edu/med_description', 'https://wellnesscenter.camden.rutgers.edu/hsmedfaq', 'https://wellnesscenter.camden.rutgers.edu/topics_wellness']",7585,51.01,10.6,10,3,2,0,0,3,2,0.064,0.511,0.111,"[-1, -1, -1, -1, -1]",1,"['https://wellnesscenter.camden.rutgers.edu', 'https://wellnesscenter.camden.rutgers.edu/med_description']",1
Rutgers University New Brunswick,http://health.rutgers.edu,5,"['http://health.rutgers.edu/education/medical-information/colposcopy/', 'http://health.rutgers.edu/education/medical-information/hpv/', 'http://health.rutgers.edu/education/medical-information/pelvic-exam/', 'http://health.rutgers.edu/general-resources/faqs/', 'http://health.rutgers.edu/education/medical-information/']",7940,75.14,6.62,18,10,4,0,0,4,0,0.09,0.581,0.061,"[-1, -1, -1, -1, -1]",1,"['http://health.rutgers.edu', 'http://health.rutgers.edu/education/medical-information/']",1
Rutgers University Newark,http://health.newark.rutgers.edu,,,,,,,,,,,,,,,,,,,0
Stockton University,https://stockton.edu/wellness-center/health-services,,,,,,,,,,,,,,,,,,,0
The College of New Jersey,https://health.tcnj.edu,,,,,,,,,,,,,,,,,,,0
William Paterson University of New Jersey,https://www.wpunj.edu/health-wellness,2,['https://www.wpunj.edu/health-wellness/resources/'],12069,68.98,7.53,1,0,0,0,0,1,0,0.042,0.526,0.234,"['Thu, 10 Oct 2019 19:51:00 +0000', -1]",1,"['https://www.wpunj.edu/health-wellness', 'https://www.wpunj.edu/health-wellness/health-services/Immunization+Form+2020-For+Website.pdf?language_id=1']",1
Eastern New Mexico University Main Campus,https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services,2,"['https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services/health-resources', 'https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services']",8344,60.18,7.71,4,2,2,0,0,0,0,0.049,0.639,0.164,"['Fri, 17 Jul 2020 00:32:00 GMT', 'Fri, 17 Jul 2020 00:32:02 GMT']",0,['https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services'],1
New Mexico Highlands University,https://www.nmhu.edu/student-health-center,,,,,,,,,,,,,,,,,,,0
New Mexico Institute of Mining and Technology,https://www.nmt.edu/studenthealth,,,,,,,,,,,,,,,,,,,0
University of New Mexico Main Campus,http://shac.unm.edu,2,['https://shac.unm.edu/services/sexual-reproductive-health/cervical-cancer-screening.html'],497,10.98,17.51,11,5,4,0,0,1,1,0.122,0.514,0.302,"['Thu, 09 Jul 2020 20:42:12 GMT', 'Thu, 09 Jul 2020 20:36:41 GMT']",1,"['http://shac.unm.edu', 'http://shac.unm.edu/services/sexual-reproductive-health/cervical-cancer-screening.html']",1
New Mexico State University Main Campus,https://wellness.nmsu.edu,1,['https://wellness.nmsu.edu/reproductive-sexual-health/'],411,63.4,6.93,1,1,0,0,0,0,0,0.035,0.544,0.141,[-1],1,"['https://wellness.nmsu.edu', 'https://wellness.nmsu.edu/reproductive-sexual-health/']",1
Northern New Mexico College,https://nnmc.edu/home/student-gateway/campus-life/student-health,,,,,,,,,,,,,,,,,,,0
Western New Mexico University,https://health.wnmu.edu/?lang=en#gsc.tab=0,,,,,,,,,,,,,,,,,,,0
CUNY Bernard M Baruch College,https://studentaffairs.baruch.cuny.edu/health,2,"['https://studentaffairs.baruch.cuny.edu/health/staff/', 'https://studentaffairs.baruch.cuny.edu/health/services/']",742,53.37,9.77,2,1,1,0,0,0,0,0.036,0.579,0.176,"[-1, -1]",1,"['https://studentaffairs.baruch.cuny.edu/health', 'https://studentaffairs.baruch.cuny.edu/health/staff/']",1
CUNY Brooklyn College,http://www.brooklyn.cuny.edu/web/about/offices/studentaffairs/health-wellness/healthclinic.php?utm_source=Website&utm_medium=StudentAffairs&utm_campaign=HealthClinicRedirect,,,,,,,,,,,,,,,,,,,0
College of Staten Island CUNY,https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services,,,,,,,,,,,,,,,,,,,0
CUNY City College,https://www.ccny.cuny.edu/shs,,,,,,,,,,,,,,,,,,,0
CUNY Graduate School and University Center,https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services,2,"['https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Health-Information-and-Education-Resources', 'https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Health-and-Wellness-Topics']",7803,86.93,4.38,5,3,0,0,0,1,1,0.101,0.654,0.061,"[-1, -1]",1,"['https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services', 'https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Health-and-Wellness-Topics']",1
CUNY Hunter College,http://www.hunter.cuny.edu/cws/healthservices/welcome-to-health-services,,,,,,,,,,,,,,,,,,,0
CUNY John Jay College of Criminal Justice,https://www.jjay.cuny.edu/wellness-health-services,,,,,,,,,,,,,,,,,,,0
CUNY Lehman College,https://www.lehman.edu/student-health-center,4,"['https://www.lehman.edu/student-health-center/women-health-services.php', 'https://www.lehman.edu/student-health-center/health-info-websites.php', 'https://www.lehman.edu/student-health-center/clinical-services-fees.php']",2920,83.8,4,7,7,0,0,0,0,0,0.11,0.608,-0.05,[],1,"['https://www.lehman.edu/student-health-center', 'https://www.lehman.edu/student-health-center/clinical-services-fees.php']",1
CUNY Medgar Evers College,https://www.cuny.edu/current-students/student-affairs/student-services/health-services/campus-health-services,,,,,,,,,,,,,,,,,,,0
CUNY New York City College of Technology,https://www.cuny.edu/current-students/student-affairs/student-services/health-services/campus-health-services,,,,,,,,,,,,,,,,,,,0
CUNY Queens College,https://www.qc.cuny.edu/StudentLife/services/health/Pages,,,,,,,,,,,,,,,,,,,0
CUNY York College,https://www.york.cuny.edu/student-development/health,,,,,,,,,,,,,,,,,,,0
Fashion Institute of Technology,http://www.fitnyc.edu/health-services,1,['http://www.fitnyc.edu/health-services/services/women.php'],641,82.03,4.75,1,1,0,0,0,0,0,0.05,0.386,-0.068,[-1],2,"['http://www.fitnyc.edu/health-services', 'http://www.fitnyc.edu/health-services/services/index.php', 'http://www.fitnyc.edu/health-services/services/women.php']",1
SUNY College of Technology at Alfred,https://www.alfredstate.edu/student-life/health-and-wellness-services,,,,,,,,,,,,,,,,,,,0
SUNY College of Technology at Canton,https://www.canton.edu/health_center,2,"['https://www.canton.edu/health_center/services.html', 'https://www.canton.edu/health_center/']",2090,49.36,10.37,2,1,1,0,0,0,0,0.041,0.663,0.033,"['Thu, 16 Jul 2020 14:38:55 GMT', -1]",0,['https://www.canton.edu/health_center'],1
SUNY College of Technology at Delhi,https://system.suny.edu/university-life/counseling,,,,,,,,,,,,,,,,,,,0
SUNY College of Agriculture and Technology at Cobleskill,https://www.cobleskill.edu/campus-life/wellness-center,,,,,,,,,,,,,,,,,,,0
Farmingdale State College,https://www.farmingdale.edu/health-wellness-center,,,,,,,,,,,,,,,,,,,0
Morrisville State College,https://www.morrisville.edu/life-on-campus/health-center,,,,,,,,,,,,,,,,,,,0
SUNY at Albany,https://www.albany.edu/health_center,,,,,,,,,,,,,,,,,,,0
